,title,Topic,summary
1747,자백,Topic1,회까지 감상 자기 심장의 비밀을 알고 눈물을 최초로 흘리는 최도현 최도현이란 인물은 지금까지 한번도 감정적으로 눈물을 흘리던 인물이 아니었음에도 심지어 자기 아버지가 사형을 선고 받을 때도 이 순간 흘린 눈물은 그 자신의 것이 아니었을 듯이는 생각보다 그의 심장이 최도현에게 관여하고 있다는 걸 알려주는 장치인 듯회까지 감상 사건과 인물 관계도를 짜 놓고 풀어가는 솜씨가 대박인데 회까지 감상 대작 스멜 왜 이걸 본방 때 안 봤을까
1748,자백,Topic1,빈틈이 많지만 몰입하기 좋은 드라마
1749,자백,Topic1,처음에는 법의 모순을 교묘하게 활용한 반전으로 흥미로웠는데 마지막으로 갈수록 같은 내용의 반복으로 조금 지루해진다 그래도 개성 있는 캐릭터들 덕분에 나름 재미있게 봤다 법이 모든 것을 지켜줄 수 없다는 점을 다시금 상기하게 되는 작품이다
1750,자백,Topic2,연출 좋고 전개 좋다 근데 유재명 연기 좀 별로 드라마 끝까지 잘 안 보는데 매주 잘 챙겨본 듯
1751,자백,Topic2,현재까진 흡입력이 너무 좋다 재미도 있고 배우들 특히 한종구 역 연기도 좋아서 보는 맛이 있다 이대로 쭉 가면 좋을 듯
1752,자백,Topic2,흡입력 있는 연출과 배우들의 멋진 연기력이 돋보이는 드라마 준호가 다시 보인다
1753,자백,Topic2,준호가 생각보다 연기를 잘해서 놀랐다
1754,자백,Topic2,매력 있는 캐릭터까진 아니지만 서사의 매력이 기가 맥혀
1755,자백,Topic3,어쩌면 권력이 이런 걸거다 이 드라마의 시작처럼 미스테리하고 오싹하게 무섭지만 하나씩 드러나면서 약간 김이 샌 것 같다고 할까 물에 빠진 새앙쥐같이 보잘것없다고 해야 할까 그러니 용기 있게 맞설 것
1756,자백,Topic3,이준호 제대하면 시즌 가자 전 대통령 박명석 구속하러 가자 거꾸로 하면 돌명박
1757,자백,Topic3,이준호로 시작해서 류경수에게 입덕함
1758,자백,Topic3,비밀의 숲 시즌 느낌 아쉬운 건 너무나 아다리가 딱딱 맞아 버려서 너무나 드라마다웠다는 점
1759,자백,Topic3,아니 이렇게까지 얽힌다고 싶었지만 나름 잘 풀어냈다고 생각한다 하지만 왠지 모르게 아쉽고 임팩트가 부족한 최도현 변호사 보려고 끝까지 봤다
1760,월간 집,Topic0,정말 재미있게 보고 있네요 뭔가 현실 반영이 잘된 드라마하지만 현실 좀더 집사기가 드라마보단 많이 어렵다
1761,월간 집,Topic0,귀여운 말장난에 피소드를 보여주는 집광고 정소민 귀엽다
1762,월간 집,Topic0,하이 드라마를 왜 이제 봤지 마지막 회가 제일 별로였지만 잼있게 봄
1763,월간 집,Topic0,생각 없이 볼 수 있어 좋았던 드라마 한두 개씩 새로 알게 되는 지식들도 있어 좋았습니다
1764,월간 집,Topic0,적당히 웃으면서 재밌게 봤는데 결말이 넘 아쉬워 분기
1765,월간 집,Topic1,막상 럽라 이어지니 덜 재밌어서 일단 하차 여러 인물들 티키타카는 진짜 꿀잼
1766,월간 집,Topic1,부자 남자와 가난한 여자 부자남자 덕분에 주거 해결멋진 집을 소개하는 잡지사를 통해서 젊은이들의 현실 주거 문제도 보여주겠다는 건데 멋진 남주덕애 주거 해결하는 여자는 현실에 몇 명이나 되고 회사에 몰래 숨어사는 사람은 몇이나 되고 나오는 멋진 집들 소개도 그냥 멀고 먼 별나라 이야기 같다
1767,월간 집,Topic1,클리셰 가득하지만 재미있다 캐릭터도 살아 있고
1768,월간 집,Topic1,웃음 코드가 맞는 듯 꽤 웃었다 연인 관계가 다소 길게 표현된 부분은 감점 요인집이라는 본질에 대한 깊은 면도 다소 부족하다
1769,월간 집,Topic1,급 코미디에 짠내 나는 현실 그리고 대여주 처지가 공감가서 재밌
1770,월간 집,Topic2,내용은 그냥저냥인데 김지석이 너무 웃김
1771,월간 집,Topic2,인생작이라고 생각할 정도로 좋았던 일억별 출신 서인국은 박보영과 어우멸을 정소민은 김지석과 월간집 출연 결국 정소민이 정말 연기를 잘하는 거였구나
1772,월간 집,Topic2,소재도 신선하고 캐스팅도 좋고 캐릭터도 좋은데 갈수록 전개가 너무 이상하다 싶었음 시를 잊은 그대에게 작가님이셨구나 너무 안타깝다 진짜
1773,월간 집,Topic2,러블리한 월간집 사람들 끝으로 갈수록 괜찮은 드라마 사내연애 에피소드 재밌다 김지석 코믹 연기물이 올랐네
1774,월간 집,Topic2,웃긴 포인트가 많아서 가볍게 보기 좋음 정소민 배우님 귀여웡
1775,월간 집,Topic3,아앀 최고 편집장이랑 남상순 너무 웃곀막판에 좀 억지갈등 있긴 했지만 잔잔하니 가끔 심심할라치면 최편집장이랑 남기자가 웃겨준닼고마워요 집에 있어 줘서 내 옆에 있어 줘서 힘들게 몸쓴다고 잊혀지나요 어디 그 생각을 안 하려고 발버둥을 치는 것도 실은 그 생각을 하고 있는 건데 저는 이렇게 생각합니다 좋은 집이란 좋은 사람이 사는 곳 작고 크고 높고 낮고 모양새는 달라도 날마다 하루를 시작하고 하루를 닫는 그 곳 당신이 살고 있는 그 곳은 좋은 집인가요
1776,월간 집,Topic3,으라차차와 이키키 감독님만의 코믹 부분들 속에 진지함이 묻어 있는 섬세한 편집 잘 봤습니다 보는 내내 설레면서도 웃기고 정말 가족 같은 드라마
1777,월간 집,Topic3,부동산이라는 세태 반영 소재는 신선하지만 이야기는 흔히 보던 그대로
1778,월간 집,Topic3,너무 좋아서 일상생활이 안 돼요 죽고 싶어요
1779,월간 집,Topic3,인생 최고의 사랑을 찾았는데 형동생 때문에 바로 포기한다고
1780,시를 잊은 그대에게,Topic0,이준혁 더 흘러내리기 전에 로맨스 얼른 많이 찍어
1781,시를 잊은 그대에게,Topic0,제가 충고 하나 할까요 이준혁 좋아하면 무조건 보세요
1782,시를 잊은 그대에게,Topic0,좋은 시들을 많이 볼 수 있어서 좋았으나 결말이 좀 밋밋하지 않았나 싶다
1783,시를 잊은 그대에게,Topic0,데프콘을 잊은 그대에게로 제목을 바꿔야 할 거 같지만 이준혁 키스신을 볼 수 있다 이것만으로도 볼 가치는 충분한 듯 그리고 예쌤은 진짜 얼굴에서 빛이 난다
1784,시를 잊은 그대에게,Topic0,유쾌하고 달달하고 따뜻한 드라마 나는 이유비 넘 귀엽고 좋았다 술 취한 연기 진짜 귀여워 죽음 이준혁 눈빛 너무 따뜻했고 달달해서 나는 녹아 죽어 버림
1785,시를 잊은 그대에게,Topic1,시인이 여 시를 써라 조금도 근사하지 않은 우리 생을
1786,시를 잊은 그대에게,Topic1,아무 생각 없이 소소하게 보기 좋음글고 예씨부인 나야나
1787,시를 잊은 그대에게,Topic1,적어도 나한테 있어선 너무 완벽했던 힐링 드라마 좋은 시들 좋은 말들 그리고 예쌤 어떻게 이렇게 설레기 있나요
1788,시를 잊은 그대에게,Topic1,유치뽕짝 내스탈 가볍게 핸드폰 만지작거리며 보기 좋음
1789,시를 잊은 그대에게,Topic1,시를 보여준다는 주제 자체는 좋았으나 전체적으로 아쉽다 그래도 충분히 따뜻하다
1790,시를 잊은 그대에게,Topic2,내용도 잔잔하고 배우들 비주얼도 다 좋은데 캐릭터들 설정이 살짝
1791,시를 잊은 그대에게,Topic2,화를 봤는데 괜찮다 이유비가 캐릭터 좀 잘 만났다 그러나 시 읽는 부분은 조금 오글거렸다 더 봐야겠다
1792,시를 잊은 그대에게,Topic2,캐릭터 하나하나 통통 튀는 매력을 갖은 충고 하나 할까요 병원물 좋아하면 보세요
1793,시를 잊은 그대에게,Topic2,시가 좋고 장동윤이 좋아서 봤으나 그의 캐릭터 심지어 민호 말고도 보는 내내 견디기 힘든 캐릭터 천지였고 세기에나 나올 법한 대사들로 환장대잔치 우보영이 너무 귀엽고 예재욱이 너무 멋있어서 겨우겨우 끝마친 드마 별점은 보영이와 예쌤에게 바칩니다
1794,시를 잊은 그대에게,Topic2,예쌤과 보영이 럽라를 더 늘렸어야지 민호가 거의 남주인 분량
1795,시를 잊은 그대에게,Topic3,예쌤 땜에 별 줌 그리고 시가 좋아서 글고 우쌤의 간절한 마음이 롑허서
1796,시를 잊은 그대에게,Topic3,유치하다 오글거린다 귀엽다 사랑스럽다 이런 말들이 절로 나오는 드라마지만 난 좋다 모두들 차갑고 어두운 현실에 치여 순수와 낭만을 오글거리는 철없는 짓거리로 치부하는 것은 아닌지 생각해 봐야 할 것 같다 전반적으로 순수하고 악의가 없는 재활 치료실 사람들과 사람을 보는 따뜻한 시선이 느껴지는 시낭송이 잔망돋게 어우러진 다시가 좋아졌다
1797,시를 잊은 그대에게,Topic3,예 선생님 인생 남주제 인생에 나타나 줘서 고마워요
1798,시를 잊은 그대에게,Topic3,시에 대한 마음이 새록새록 그만큼 예쌤에 대한 마음이 더욱
1799,시를 잊은 그대에게,Topic3,배려 있는 예쁜 커플과 시를 다시 떠올릴 수 있게 해주는 감성적인 드라마
1800,본 대로 말하라,Topic0,보이스 스핀오프 보이스의 장점과 단점을 고스란히 가져왔다
1801,본 대로 말하라,Topic0,보이스에선 청각으로 이번엔 시각오 씨엔은 초능력과 장혁 페티쉬 있는 듯
1802,본 대로 말하라,Topic0,끝까지 본대로 말하자면 할 말이 없다 화나 있는 오글거리는 사람 둘 답답이 고구마 하나 밑도 끝도 없이 조직 조직 대장 빌런까지 과하다 정말 심하게 과하다 장혁님은 이하나님 귀가 부러웠나보다 여기서 보이스 놀이하네 그래도 악역의 설정은 잘 뽑은 듯회차줄이고 대사설명줄이고 과한 설정 오글 연기줄이고 만들었으면 충분히 좋을 수 있던 드라마 진짜 매화 보면서 포기할까를 외쳤다 시간 화나면서 본 나에게 박수를
1803,본 대로 말하라,Topic0,증거든 브리핑이든 모조리 오현재에게 전달되는데 아주 기가 막힌다 차수영이든 황 팀장이든 뭐 하나 해볼 생각 없이 얻은 정보는 그대로 오현재에게 토스 주변 사람들은 오현재 비서 정도 업무만 하는데 오현재 없으면 범죄자는 누가 잡나 걱정해야 할 정도 차수영의 픽처링 능력은 그저 오현재의 추리를 돕는 도구 정도라 회를 거듭할수록 제목이 아깝다는 생각이 든다
1804,본 대로 말하라,Topic0,악한 본성대로 사는 사람과 그 본성을 이겨내려는 사람 각자의 사연을 통해 성장하는 사람들 그놈이 드러날 때의 카타르시스 여러모로 나에겐 정말 좋은 드라마였다 솔직히 장혁 나오는 건 거의 다 재밌다 알고 보니 초반 몇 회까지는 영화 본 콜렉터에 대한 오마쥬였던 것 같다 불구가 되어 누워 있는 베테랑 형사 그리고 무전으로 그 형사와 대화하며 현장을 관찰하고 수사하는 아직은 앳되지만 본능적인 직감과 통찰력이 좋은 여자 경찰 게다가 제목에도 본이 들어가 있다 물론 중반 이후로는 그런 오마쥬가 거의 사라지긴 했지만 연결점을 찾고 보니 꽤 재밌다
1805,본 대로 말하라,Topic1,보이스에선 청각으로 이번엔 시각오 씨엔은 초능력과 장혁 페티쉬 있는 듯
1806,본 대로 말하라,Topic1,악한 본성대로 사는 사람과 그 본성을 이겨내려는 사람 각자의 사연을 통해 성장하는 사람들 그놈이 드러날 때의 카타르시스 여러모로 나에겐 정말 좋은 드라마였다 솔직히 장혁 나오는 건 거의 다 재밌다 알고 보니 초반 몇 회까지는 영화 본 콜렉터에 대한 오마쥬였던 것 같다 불구가 되어 누워 있는 베테랑 형사 그리고 무전으로 그 형사와 대화하며 현장을 관찰하고 수사하는 아직은 앳되지만 본능적인 직감과 통찰력이 좋은 여자 경찰 게다가 제목에도 본이 들어가 있다 물론 중반 이후로는 그런 오마쥬가 거의 사라지긴 했지만 연결점을 찾고 보니 꽤 재밌다
1807,본 대로 말하라,Topic1,증거든 브리핑이든 모조리 오현재에게 전달되는데 아주 기가 막힌다 차수영이든 황 팀장이든 뭐 하나 해볼 생각 없이 얻은 정보는 그대로 오현재에게 토스 주변 사람들은 오현재 비서 정도 업무만 하는데 오현재 없으면 범죄자는 누가 잡나 걱정해야 할 정도 차수영의 픽처링 능력은 그저 오현재의 추리를 돕는 도구 정도라 회를 거듭할수록 제목이 아깝다는 생각이 든다
1808,본 대로 말하라,Topic1,보이스 스핀오프 보이스의 장점과 단점을 고스란히 가져왔다
1809,본 대로 말하라,Topic1,옆집 초능력자하고는 처지가 다르구먼
1810,본 대로 말하라,Topic2,증거든 브리핑이든 모조리 오현재에게 전달되는데 아주 기가 막힌다 차수영이든 황 팀장이든 뭐 하나 해볼 생각 없이 얻은 정보는 그대로 오현재에게 토스 주변 사람들은 오현재 비서 정도 업무만 하는데 오현재 없으면 범죄자는 누가 잡나 걱정해야 할 정도 차수영의 픽처링 능력은 그저 오현재의 추리를 돕는 도구 정도라 회를 거듭할수록 제목이 아깝다는 생각이 든다
1811,본 대로 말하라,Topic2,보이스 스핀오프 보이스의 장점과 단점을 고스란히 가져왔다
1812,본 대로 말하라,Topic2,끝까지 본대로 말하자면 할 말이 없다 화나 있는 오글거리는 사람 둘 답답이 고구마 하나 밑도 끝도 없이 조직 조직 대장 빌런까지 과하다 정말 심하게 과하다 장혁님은 이하나님 귀가 부러웠나보다 여기서 보이스 놀이하네 그래도 악역의 설정은 잘 뽑은 듯회차줄이고 대사설명줄이고 과한 설정 오글 연기줄이고 만들었으면 충분히 좋을 수 있던 드라마 진짜 매화 보면서 포기할까를 외쳤다 시간 화나면서 본 나에게 박수를
1813,본 대로 말하라,Topic2,보이스에선 청각으로 이번엔 시각오 씨엔은 초능력과 장혁 페티쉬 있는 듯
1814,본 대로 말하라,Topic2,초반에는 뻔한 인물 뻔한 스토리로 시작하고 차수영 제외한 모든 인물의 연기가 허접스러웠으나 회 넘어가면서 서사 인물 묘사 떡밥까지 완벽하게 회수 중인 드라마 게다가 단일 에피소드에 등장하는 빌런들의 연기가 기가 막히다 특히 백지원 배우의 연기는 일품이었다 다만 드라마 메인 빌런이 첫 회부터 티가 나는 게 유일한 오점
